ConstituentID,DateAcquired,Gender,Gender_NM,Department,,Decade,MPD_A,MPD_M,MPD_NM,,M in 1960,NM in 1960,M in 2000,NM in 2000
37776,2015,male,male,Architecture & Design,,,,,,,,,,
15683,2015,female,non-male,Architecture & Design,,,,,,,,,,
48085,2015,male,male,Architecture & Design,,,,,,,,,,
48117,2015,female,non-male,Media and Performance,,,,,,,,,,
48122,2015,female,non-male,Media and Performance,,,,,,,,,,
48121,2015,male,male,Media and Performance,,,,,,,,,,
5834,2015,male,male,Architecture & Design,,,,,,,,,,
48501,2015,female,non-male,Architecture & Design,,,,,,,,,,
44954,2015,male,male,Architecture & Design,,,,,,,,,,
48600,2015,female,non-male,Photography,,,,,,,,,,
48578,2015,male,male,Architecture & Design,,,,,,,,,,
45798,2015,male,male,Photography,,,,,,,,,,
47462,2015,female,non-male,Painting & Sculpture,,,,,,,,,,
47143,2015,male,male,Architecture & Design,,,,,,,,,,
47171,2015,female,non-male,Architecture & Design,,,,,,,,,,
47175,2015,male,male,Architecture & Design,,,,,,,,,,
37818,2015,male,male,Architecture & Design,,,,,,,,,,
47361,2015,male,male,Architecture & Design,,,,,,,,,,
47216,2015,male,male,Architecture & Design,,,,,,,,,,
47217,2015,male,male,Architecture & Design,,,,,,,,,,
47219,2015,male,male,Architecture & Design,,,,,,,,,,
46534,2015,male,male,Architecture & Design,,,,,,,,,,
47241,2015,female,non-male,Architecture & Design,,,,,,,,,,
46472,2015,male,male,Architecture & Design,,,,,,,,,,
47134,2015,male,male,Architecture & Design,,,,,,,,,,
47255,2015,male,male,Architecture & Design,,,,,,,,,,
36116,2015,male,male,Architecture & Design,,,,,,,,,,
34247,2015,male,male,Architecture & Design,,,,,,,,,,
47252,2015,male,male,Architecture & Design,,,,,,,,,,
47256,2015,male,male,Architecture & Design,,,,,,,,,,
47257,2015,male,male,Architecture & Design,,,,,,,,,,
13163,2015,male,male,Architecture & Design,,,,,,,,,,
47262,2015,female,non-male,Architecture & Design,,,,,,,,,,
48870,2015,male,male,Architecture & Design,,,,,,,,,,
47265,2015,male,male,Architecture & Design,,,,,,,,,,
47268,2015,male,male,Architecture & Design,,,,,,,,,,
47269,2015,male,male,Architecture & Design,,,,,,,,,,
47286,2015,male,male,Architecture & Design,,,,,,,,,,
47288,2015,male,male,Architecture & Design,,,,,,,,,,
33984,2015,male,male,Architecture & Design,,,,,,,,,,
47300,2015,female,non-male,Architecture & Design,,,,,,,,,,
38483,2015,female,non-male,Architecture & Design,,,,,,,,,,
47554,2015,male,male,Drawings & Prints,,,,,,,,,,
35522,2015,female,non-male,Media and Performance,,,,,,,,,,
47508,2015,male,male,Drawings & Prints,,,,,,,,,,
47075,2015,female,non-male,Architecture & Design,,,,,,,,,,
47094,2015,male,male,Photography,,,,,,,,,,
47098,2015,female,non-male,Drawings & Prints,,,,,,,,,,
47582,2015,male,male,Media and Performance,,,,,,,,,,
44655,2015,male,male,Media and Performance,,,,,,,,,,
35406,2015,female,non-male,Film,,,,,,,,,,
47524,2015,male,male,Drawings & Prints,,,,,,,,,,
7570,2015,male,male,Architecture & Design,,,,,,,,,,
46965,2015,male,male,Architecture & Design,,,,,,,,,,
47316,2015,male,male,Architecture & Design,,,,,,,,,,
47317,2015,male,male,Architecture & Design,,,,,,,,,,
47318,2015,male,male,Architecture & Design,,,,,,,,,,
32475,2015,male,male,Architecture & Design,,,,,,,,,,
40247,2015,male,male,Architecture & Design,,,,,,,,,,
47446,2015,male,male,Painting & Sculpture,,,,,,,,,,
47456,2015,female,non-male,Drawings & Prints,,,,,,,,,,
46544,2015,female,non-male,Drawings & Prints,,,,,,,,,,
47464,2015,male,male,Architecture & Design,,,,,,,,,,
47468,2015,male,male,Architecture & Design,,,,,,,,,,
47372,2015,male,male,Architecture & Design,,,,,,,,,,
47476,2015,male,male,Architecture & Design,,,,,,,,,,
46466,2015,male,male,Architecture & Design,,,,,,,,,,
47301,2015,male,male,Architecture & Design,,,,,,,,,,
48339,2015,male,male,Drawings & Prints,,,,,,,,,,
48340,2015,male,male,Drawings & Prints,,,,,,,,,,
48324,2015,female,non-male,Drawings & Prints,,,,,,,,,,
48323,2015,male,male,Drawings & Prints,,,,,,,,,,
41022,2015,male,male,Drawings & Prints,,,,,,,,,,
48322,2015,male,male,Drawings & Prints,,,,,,,,,,
48321,2015,male,male,Drawings & Prints,,,,,,,,,,
48318,2015,male,male,Drawings & Prints,,,,,,,,,,
48317,2015,female,non-male,Drawings & Prints,,,,,,,,,,
48320,2015,male,male,Drawings & Prints,,,,,,,,,,
48316,2015,male,male,Drawings & Prints,,,,,,,,,,
48315,2015,male,male,Drawings & Prints,,,,,,,,,,
48314,2015,female,non-male,Drawings & Prints,,,,,,,,,,
20080,2015,male,male,Drawings & Prints,,,,,,,,,,
46990,2015,female,non-male,Photography,,,,,,,,,,
47927,2015,male,male,Architecture & Design,,,,,,,,,,
48862,2015,male,male,Architecture & Design,,,,,,,,,,
47926,2015,male,male,Architecture & Design,,,,,,,,,,
47928,2015,male,male,Architecture & Design,,,,,,,,,,
75076,2015,male,male,Architecture & Design,,,,,,,,,,
47925,2015,male,male,Architecture & Design,,,,,,,,,,
41076,2015,male,male,Photography,,,,,,,,,,
47008,2015,female,non-male,Photography,,,,,,,,,,
47922,2015,male,male,Architecture & Design,,,,,,,,,,
47920,2015,female,non-male,Architecture & Design,,,,,,,,,,
47914,2015,male,male,Architecture & Design,,,,,,,,,,
47911,2015,male,male,Architecture & Design,,,,,,,,,,
47935,2015,female,non-male,Photography,,,,,,,,,,
47891,2015,female,non-male,Painting & Sculpture,,,,,,,,,,
47889,2015,male,male,Painting & Sculpture,,,,,,,,,,
47887,2015,male,male,Painting & Sculpture,,,,,,,,,,
47861,2015,male,male,Painting & Sculpture,,,,,,,,,,
47824,2015,male,male,Photography,,,,,,,,,,
47067,2015,male,male,Photography,,,,,,,,,,
48271,2015,female,non-male,Drawings & Prints,,,,,,,,,,
1627,2015,male,male,Architecture & Design,,,,,,,,,,
48285,2015,female,non-male,Architecture & Design,,,,,,,,,,
48280,2015,male,male,Architecture & Design,,,,,,,,,,
48279,2015,female,non-male,Architecture & Design,,,,,,,,,,
48276,2015,male,male,Architecture & Design,,,,,,,,,,
48277,2015,male,male,Architecture & Design,,,,,,,,,,
48275,2015,male,male,Architecture & Design,,,,,,,,,,
48915,2015,male,male,Architecture & Design,,,,,,,,,,
12508,2015,male,male,Architecture & Design,,,,,,,,,,
17332,2015,male,male,Architecture & Design,,,,,,,,,,
16943,2015,male,male,Architecture & Design,,,,,,,,,,
12328,2015,male,male,Architecture & Design,,,,,,,,,,
48917,2015,female,non-male,Architecture & Design,,,,,,,,,,
24657,2015,male,male,Architecture & Design,,,,,,,,,,
47512,2015,female,non-male,Photography,,,,,,,,,,
48916,2015,male,male,Architecture & Design,,,,,,,,,,
42007,2015,male,male,Architecture & Design,,,,,,,,,,
49123,2015,male,male,Drawings & Prints,,,,,,,,,,
48788,2015,female,non-male,Architecture & Design,,,,,,,,,,
39027,2015,female,non-male,Architecture & Design,,,,,,,,,,
48853,2015,male,male,Drawings & Prints,,,,,,,,,,
48774,2015,male,male,Photography,,,,,,,,,,
48787,2015,male,male,Architecture & Design,,,,,,,,,,
48789,2015,male,male,Architecture & Design,,,,,,,,,,
48791,2015,female,non-male,Architecture & Design,,,,,,,,,,
48790,2015,female,non-male,Architecture & Design,,,,,,,,,,
49122,2015,male,male,Drawings & Prints,,,,,,,,,,
12402,2015,male,male,Architecture & Design,,,,,,,,,,
49121,2015,male,male,Drawings & Prints,,,,,,,,,,
45929,2015,male,male,Architecture & Design,,,,,,,,,,
48937,2015,male,male,Architecture & Design,,,,,,,,,,
48906,2015,male,male,Architecture & Design,,,,,,,,,,
48815,2015,female,non-male,Drawings & Prints,,,,,,,,,,
27127,2015,female,non-male,Architecture & Design,,,,,,,,,,
42439,2015,male,male,Architecture & Design,,,,,,,,,,
49601,2015,male,male,Architecture & Design,,,,,,,,,,
4539,2015,male,male,Architecture & Design,,,,,,,,,,
48936,2015,female,non-male,Architecture & Design,,,,,,,,,,
47209,2015,female,non-male,Photography,,,,,,,,,,
48581,2015,male,male,Media and Performance,,,,,,,,,,
48861,2015,male,male,Architecture & Design,,,,,,,,,,
49419,2015,male,male,Architecture & Design,,,,,,,,,,
11348,2015,male,male,Architecture & Design,,,,,,,,,,
38695,2015,male,male,Architecture & Design,,,,,,,,,,
48909,2015,male,male,Drawings & Prints,,,,,,,,,,
48289,2016,female,non-male,Drawings & Prints,,,,,,,,,,
49504,2016,female,non-male,Drawings & Prints,,,,,,,,,,
49077,2016,female,non-male,Drawings & Prints,,,,,,,,,,
49468,2016,female,non-male,Drawings & Prints,,,,,,,,,,
49594,2016,male,male,Photography,,,,,,,,,,
49573,2016,male,male,Media and Performance,,,,,,,,,,
49145,2016,male,male,Drawings & Prints,,,,,,,,,,
49584,2016,male,male,Media and Performance,,,,,,,,,,
49571,2016,male,male,Media and Performance,,,,,,,,,,
49536,2016,male,male,Architecture & Design,,,,,,,,,,
49535,2016,male,male,Architecture & Design,,,,,,,,,,
49585,2016,male,male,Media and Performance,,,,,,,,,,
49599,2016,male,male,Photography,,,,,,,,,,
49345,2016,male,male,Photography,,,,,,,,,,
49598,2016,male,male,Photography,,,,,,,,,,
49199,2016,male,male,Photography,,,,,,,,,,
49597,2016,male,male,Photography,,,,,,,,,,
49596,2016,male,male,Photography,,,,,,,,,,
49595,2016,male,male,Photography,,,,,,,,,,
49600,2016,male,male,Photography,,,,,,,,,,
49586,2016,male,male,Media and Performance,,,,,,,,,,
49144,2016,male,male,Drawings & Prints,,,,,,,,,,
49485,2016,male,male,Film,,,,,,,,,,
49488,2016,female,non-male,Photography,,,,,,,,,,
49603,2016,male,male,Architecture & Design,,,,,,,,,,
49613,2016,female,non-male,Photography,,,,,,,,,,
49614,2016,female,non-male,Drawings & Prints,,,,,,,,,,
49616,2016,male,male,Drawings & Prints,,,,,,,,,,
49530,2016,male,male,Drawings & Prints,,,,,,,,,,
45401,2016,female,non-male,Painting & Sculpture,,,,,,,,,,
49261,2016,male,male,Architecture & Design,,,,,,,,,,
49351,2016,male,male,Architecture & Design,,,,,,,,,,
49352,2016,male,male,Architecture & Design,,,,,,,,,,
49244,2016,male,male,Architecture & Design,,,,,,,,,,
49222,2016,female,non-male,Media and Performance,,,,,,,,,,
49133,2016,male,male,Photography,,,,,,,,,,
42231,2016,male,male,Architecture & Design,,,,,,,,,,
49117,2016,male,male,Architecture & Design,,,,,,,,,,
46670,2016,male,male,Architecture & Design,,,,,,,,,,
49140,2016,male,male,Media and Performance,,,,,,,,,,
7342,2016,male,male,Architecture & Design,,,,,,,,,,
49198,2016,female,non-male,Painting & Sculpture,,,,,,,,,,
49197,2016,female,non-male,Photography,,,,,,,,,,
47458,2016,female,non-male,Painting & Sculpture,,,,,,,,,,
47181,2016,female,non-male,Photography,,,,,,,,,,
49089,2016,female,non-male,Photography,,,,,,,,,,
49159,2016,male,male,Photography,,,,,,,,,,
49157,2016,male,male,Photography,,,,,,,,,,
49216,2016,male,male,Media and Performance,,,,,,,,,,
49169,2016,male,male,Architecture & Design,,,,,,,,,,
49200,2016,male,male,Photography,,,,,,,,,,
26739,2016,male,male,Drawings & Prints,,,,,,,,,,
49108,2016,female,non-male,Photography,,,,,,,,,,
49061,2016,male,male,Painting & Sculpture,,,,,,,,,,
49344,2016,male,male,Photography,,,,,,,,,,
49346,2016,male,male,Photography,,,,,,,,,,
49093,2016,male,male,Architecture & Design,,,,,,,,,,
67095,2016,male,male,Photography,,,,,,,,,,
67100,2016,male,male,Architecture & Design,,,,,,,,,,
67111,2016,male,male,Drawings & Prints,,,,,,,,,,
67112,2016,female,non-male,Drawings & Prints,,,,,,,,,,
48799,2016,male,male,Architecture & Design,,,,,,,,,,
7338,2016,male,male,Architecture & Design,,,,,,,,,,
48624,2016,male,male,Architecture & Design,,,,,,,,,,
61403,2016,male,male,Media and Performance,,,,,,,,,,
61404,2016,female,non-male,Media and Performance,,,,,,,,,,
67437,2016,male,male,Drawings & Prints,,,,,,,,,,
67285,2016,male,male,Drawings & Prints,,,,,,,,,,
50018,2016,male,male,Painting & Sculpture,,,,,,,,,,
40407,2016,male,male,Photography,,,,,,,,,,
40544,2016,female,non-male,Architecture & Design,,,,,,,,,,
50083,2016,male,male,Photography,,,,,,,,,,
48842,2016,female,non-male,Architecture & Design,,,,,,,,,,
50020,2016,male,male,Photography,,,,,,,,,,
49682,2016,male,male,Photography,,,,,,,,,,
67379,2016,female,non-male,Drawings & Prints,,,,,,,,,,
67272,2016,female,non-male,Drawings & Prints,,,,,,,,,,
67189,2016,male,male,Film,,,,,,,,,,
67288,2016,male,male,Drawings & Prints,,,,,,,,,,
9406,2016,female,non-male,Photography,,,,,,,,,,
48886,2016,male,male,Film,,,,,,,,,,
50017,2016,male,male,Painting & Sculpture,,,,,,,,,,
50016,2016,male,male,Painting & Sculpture,,,,,,,,,,
47214,2016,female,non-male,Photography,,,,,,,,,,
35817,2016,female,non-male,Photography,,,,,,,,,,
46203,2016,male,male,Photography,,,,,,,,,,
48895,2016,male,male,Drawings & Prints,,,,,,,,,,
49719,2016,male,male,Film,,,,,,,,,,
50015,2016,male,male,Painting & Sculpture,,,,,,,,,,
48044,2016,female,non-male,Drawings & Prints,,,,,,,,,,
49699,2016,female,non-male,Drawings & Prints,,,,,,,,,,
49627,2016,male,male,Drawings & Prints,,,,,,,,,,
48556,2016,female,non-male,Painting & Sculpture,,,,,,,,,,
48471,2016,male,male,Painting & Sculpture,,,,,,,,,,
49998,2016,male,male,Painting & Sculpture,,,,,,,,,,
37548,2016,male,male,Painting & Sculpture,,,,,,,,,,
49499,2016,male,male,Painting & Sculpture,,,,,,,,,,
50000,2016,female,non-male,Painting & Sculpture,,,,,,,,,,
49958,2016,male,male,Photography,,,,,,,,,,
49972,2016,female,non-male,Photography,,,,,,,,,,
45338,2016,male,male,Photography,,,,,,,,,,
50001,2016,male,male,Painting & Sculpture,,,,,,,,,,
50006,2016,male,male,Painting & Sculpture,,,,,,,,,,
50007,2016,male,male,Painting & Sculpture,,,,,,,,,,
50011,2016,female,non-male,Painting & Sculpture,,,,,,,,,,
50002,2016,female,non-male,Painting & Sculpture,,,,,,,,,,
50003,2016,male,male,Painting & Sculpture,,,,,,,,,,
50004,2016,female,non-male,Painting & Sculpture,,,,,,,,,,
37782,2016,male,male,Painting & Sculpture,,,,,,,,,,
37783,2016,male,male,Painting & Sculpture,,,,,,,,,,
34145,2016,male,male,Painting & Sculpture,,,,,,,,,,
50019,2016,male,male,Painting & Sculpture,,,,,,,,,,
50005,2016,male,male,Painting & Sculpture,,,,,,,,,,
49816,2016,male,male,Painting & Sculpture,,,,,,,,,,
62944,2016,male,male,Architecture & Design,,,,,,,,,,
61633,2016,male,male,Architecture & Design,,,,,,,,,,
7330,2016,female,non-male,Architecture & Design,,,,,,,,,,
48851,2016,female,non-male,Architecture & Design,,,,,,,,,,
48850,2016,female,non-male,Architecture & Design,,,,,,,,,,
48848,2016,female,non-male,Architecture & Design,,,,,,,,,,
49887,2016,male,male,Architecture & Design,,,,,,,,,,
66584,2016,male,male,Architecture & Design,,,,,,,,,,
48440,2016,male,male,Photography,,,,,,,,,,
8958,2016,female,non-male,Architecture & Design,,,,,,,,,,
48095,2016,male,male,Architecture & Design,,,,,,,,,,
44622,2017,male,male,Drawings & Prints,,,,,,,,,,
67952,2017,female,non-male,Media and Performance,,,,,,,,,,
67950,2017,male,male,Media and Performance,,,,,,,,,,
67949,2017,female,non-male,Media and Performance,,,,,,,,,,
67948,2017,male,male,Media and Performance,,,,,,,,,,
67947,2017,male,male,Media and Performance,,,,,,,,,,
67936,2017,female,non-male,Photography,,,,,,,,,,
67946,2017,male,male,Media and Performance,,,,,,,,,,
67941,2017,female,non-male,Photography,,,,,,,,,,
68036,2017,female,non-male,Media and Performance,,,,,,,,,,
68033,2017,male,male,Painting & Sculpture,,,,,,,,,,
68025,2017,female,non-male,Drawings & Prints,,,,,,,,,,
68023,2017,male,male,Drawings & Prints,,,,,,,,,,
68022,2017,male,male,Drawings & Prints,,,,,,,,,,
68021,2017,male,male,Drawings & Prints,,,,,,,,,,
68020,2017,male,male,Drawings & Prints,,,,,,,,,,
30659,2017,male,male,Media and Performance,,,,,,,,,,
67990,2017,male,male,Media and Performance,,,,,,,,,,
67989,2017,male,male,Media and Performance,,,,,,,,,,
67987,2017,female,non-male,Media and Performance,,,,,,,,,,
68085,2017,male,male,Architecture & Design,,,,,,,,,,
68040,2017,male,male,Architecture & Design,,,,,,,,,,
67986,2017,male,male,Media and Performance,,,,,,,,,,
44636,2017,female,non-male,Media and Performance,,,,,,,,,,
67444,2017,male,male,Photography,,,,,,,,,,
36051,2017,male,male,Architecture & Design,,,,,,,,,,
67366,2017,male,male,Photography,,,,,,,,,,
48985,2017,female,non-male,Photography,,,,,,,,,,
67347,2017,female,non-male,Painting & Sculpture,,,,,,,,,,
67344,2017,female,non-male,Painting & Sculpture,,,,,,,,,,
47886,2017,male,male,Drawings & Prints,,,,,,,,,,
62653,2017,male,male,Drawings & Prints,,,,,,,,,,
67280,2017,male,male,Drawings & Prints,,,,,,,,,,
49899,2017,male,male,Photography,,,,,,,,,,
37158,2017,male,male,Photography,,,,,,,,,,
50084,2017,male,male,Architecture & Design,,,,,,,,,,
67458,2017,male,male,Drawings & Prints,,,,,,,,,,
67520,2017,male,male,Photography,,,,,,,,,,
67510,2017,female,non-male,Photography,,,,,,,,,,
67267,2017,female,non-male,Photography,,,,,,,,,,
61871,2017,female,non-male,Photography,,,,,,,,,,
68785,2017,male,male,Architecture & Design,,,,,,,,,,
49166,2017,female,non-male,Photography,,,,,,,,,,
49158,2017,female,non-male,Drawings & Prints,,,,,,,,,,
36310,2017,male,male,Photography,,,,,,,,,,
67264,2017,male,male,Photography,,,,,,,,,,
67890,2017,female,non-male,Painting & Sculpture,,,,,,,,,,
67887,2017,male,male,Photography,,,,,,,,,,
67872,2017,male,male,Photography,,,,,,,,,,
67824,2017,male,male,Film,,,,,,,,,,
67499,2017,male,male,Film,,,,,,,,,,
67764,2017,female,non-male,Media and Performance,,,,,,,,,,
48584,2017,female,non-male,Media and Performance,,,,,,,,,,
67917,2017,female,non-male,Media and Performance,,,,,,,,,,
67932,2017,female,non-male,Drawings & Prints,,,,,,,,,,
65088,2017,female,non-male,Drawings & Prints,,,,,,,,,,
67762,2017,male,male,Media and Performance,,,,,,,,,,
67563,2017,male,male,Drawings & Prints,,,,,,,,,,
67545,2017,male,male,Photography,,,,,,,,,,
67537,2017,male,male,Architecture & Design,,,,,,,,,,
67529,2017,female,non-male,Photography,,,,,,,,,,
67675,2017,female,non-male,Drawings & Prints,,,,,,,,,,
67667,2017,male,male,Photography,,,,,,,,,,
67641,2017,male,male,Media and Performance,,,,,,,,,,
48294,2017,male,male,Painting & Sculpture,,,,,,,,,,
67628,2017,male,male,Photography,,,,,,,,,,
67625,2017,male,male,Photography,,,,,,,,,,
67622,2017,female,non-male,Painting & Sculpture,,,,,,,,,,
69643,2017,male,male,Drawings & Prints,,,,,,,,,,
69642,2017,male,male,Drawings & Prints,,,,,,,,,,
69641,2017,female,non-male,Drawings & Prints,,,,,,,,,,
69549,2017,male,male,Photography,,,,,,,,,,
69495,2017,male,male,Photography,,,,,,,,,,
69654,2017,female,non-male,Photography,,,,,,,,,,
63994,2017,male,male,Media and Performance,,,,,,,,,,
69768,2017,female,non-male,Media and Performance,,,,,,,,,,
64760,2017,female,non-male,Media and Performance,,,,,,,,,,
69514,2017,female,non-male,Photography,,,,,,,,,,
69493,2017,female,non-male,Architecture & Design,,,,,,,,,,
68833,2017,female,non-male,Architecture & Design,,,,,,,,,,
7348,2017,male,male,Architecture & Design,,,,,,,,,,
68288,2017,male,male,Photography,,,,,,,,,,
69149,2017,male,male,Painting & Sculpture,,,,,,,,,,
68347,2017,female,non-male,Painting & Sculpture,,,,,,,,,,
68083,2017,male,male,Media and Performance,,,,,,,,,,
69541,2017,male,male,Photography,,,,,,,,,,
69635,2017,male,male,Media and Performance,,,,,,,,,,
69603,2017,male,male,Film,,,,,,,,,,
48461,2017,male,male,Photography,,,,,,,,,,
69548,2017,male,male,Photography,,,,,,,,,,
67980,2017,male,male,Drawings & Prints,,,,,,,,,,
41310,2017,male,male,Painting & Sculpture,,,,,,,,,,
41279,2017,male,male,Painting & Sculpture,,,,,,,,,,
68232,2017,female,non-male,Photography,,,,,,,,,,
35716,2017,female,non-male,Photography,,,,,,,,,,
68261,2017,female,non-male,Film,,,,,,,,,,
62630,2017,female,non-male,Painting & Sculpture,,,,,,,,,,
69770,2017,female,non-male,Painting & Sculpture,,,,,,,,,,
68176,2017,female,non-male,Architecture & Design,,,,,,,,,,
17500,2017,male,male,Painting & Sculpture,,,,,,,,,,
68341,2017,male,male,Drawings & Prints,,,,,,,,,,
68340,2017,female,non-male,Drawings & Prints,,,,,,,,,,
68281,2017,male,male,Photography,,,,,,,,,,
26619,2017,male,male,Photography,,,,,,,,,,
68276,2017,male,male,Drawings & Prints,,,,,,,,,,
68275,2017,male,male,Photography,,,,,,,,,,
35353,2017,male,male,Painting & Sculpture,,,,,,,,,,
68274,2017,female,non-male,Photography,,,,,,,,,,
68262,2017,male,male,Painting & Sculpture,,,,,,,,,,
68270,2017,male,male,Painting & Sculpture,,,,,,,,,,
